"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2020","JUL","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUL","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2020","JUL","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","42,400",""
"SURVEY","2020","JUL","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUL","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","2020","JUL","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUL","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","615,000",""
"SURVEY","2020","JUL","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,500",""
"SURVEY","2020","JUL","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2020","JUL","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2020","JUL","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUL","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUL","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2020","JUL","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,800",""
"SURVEY","2020","JUL","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2020","JUL","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","650,100",""
"SURVEY","2020","JUL","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","JUL","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,400",""
"SURVEY","2020","JUL","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,200",""
"SURVEY","2020","JUL","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","500",""
"SURVEY","2020","JUL","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","2020","JUL","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,900",""
"SURVEY","2020","JUL","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","JUL","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,300",""
"SURVEY","2020","JUL","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2020","JUL","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,200",""
"SURVEY","2020","JUL","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","71,300",""
"SURVEY","2020","JUL","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","20,800",""
"SURVEY","2020","JUL","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","48,700",""
"SURVEY","2020","JUL","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,100",""
"SURVEY","2020","JUL","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","489,700",""
"SURVEY","2020","JUL","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","56,500",""
"SURVEY","2020","JUL","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2020","JUL","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","93,000",""
"SURVEY","2020","JUL","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2020","JUL","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","118,400",""
"SURVEY","2020","JUL","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2020","AUG","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2020","AUG","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","AUG","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","41,000",""
"SURVEY","2020","AUG","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2020","AUG","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","119,000",""
"SURVEY","2020","AUG","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","209,200",""
"SURVEY","2020","AUG","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","AUG","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","AUG","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2020","AUG","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","41,000",""
"SURVEY","2020","AUG","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","AUG","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,100",""
"SURVEY","2020","AUG","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","AUG","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","586,800",""
"SURVEY","2020","AUG","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,800",""
"SURVEY","2020","AUG","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2020","AUG","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2020","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","AUG","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","AUG","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2020","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","8,700",""
"SURVEY","2020","AUG","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2020","AUG","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","617,800",""
"SURVEY","2020","AUG","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","AUG","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,100",""
"SURVEY","2020","AUG","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,600",""
"SURVEY","2020","AUG","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","400",""
"SURVEY","2020","AUG","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2020","AUG","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,400",""
"SURVEY","2020","AUG","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2020","AUG","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,100",""
"SURVEY","2020","AUG","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2020","AUG","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,900",""
"SURVEY","2020","AUG","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","72,900",""
"SURVEY","2020","AUG","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","20,100",""
"SURVEY","2020","AUG","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","36,900",""
"SURVEY","2020","AUG","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2020","AUG","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","496,500",""
"SURVEY","2020","AUG","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","56,000",""
"SURVEY","2020","AUG","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2020","AUG","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","88,600",""
"SURVEY","2020","AUG","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2020","AUG","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","113,400",""
"SURVEY","2020","AUG","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2020","SEP","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","SEP","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","SEP","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","45,300",""
"SURVEY","2020","SEP","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2020","SEP","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","133,800",""
"SURVEY","2020","SEP","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","201,700",""
"SURVEY","2020","SEP","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","SEP","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","SEP","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2020","SEP","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","44,200",""
"SURVEY","2020","SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","SEP","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,200",""
"SURVEY","2020","SEP","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","SEP","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","559,100",""
"SURVEY","2020","SEP","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,200",""
"SURVEY","2020","SEP","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2020","SEP","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,400",""
"SURVEY","2020","SEP","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","SEP","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","SEP","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2020","SEP","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","8,600",""
"SURVEY","2020","SEP","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,900",""
"SURVEY","2020","SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","616,100",""
"SURVEY","2020","SEP","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","SEP","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,300",""
"SURVEY","2020","SEP","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2020","SEP","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","400",""
"SURVEY","2020","SEP","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,600",""
"SURVEY","2020","SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,400",""
"SURVEY","2020","SEP","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","SEP","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,000",""
